2025-08-25 20:12:43 [Thread-0] ERROR  (ServerNit.java:67) - Greska pri obradi: java.lang.RuntimeException: Ne bi trebalo da se dodje do ovde
2025-08-25 20:19:33 [main] ERROR  (Server.java:44) - Address already in use: bind
2025-08-25 20:20:28 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-08-25 21:43:46 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-08-25 22:01:48 [Thread-0] ERROR  (ServerNit.java:67) - Greska pri obradi: java.lang.RuntimeException: Ne bi trebalo da se dodje do ovde
2025-08-25 22:03:34 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-08-25 22:20:06 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-08-29 10:31:46 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-08-29 10:34:46 [Thread-1] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-09-02 20:35:20 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-09-02 20:35:44 [main] ERROR  (Server.java:44) - Address already in use: bind
2025-09-02 20:47:56 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-09-02 20:51:23 [main] ERROR  (Server.java:44) - Address already in use: bind
2025-09-02 20:51:55 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-09-03 19:02:00 [Thread-0] ERROR  (ServerNit.java:67) - Greska pri obradi: java.lang.RuntimeException: Ne bi trebalo da se dodje do ovde
2025-09-03 19:03:10 [Thread-0] ERROR  (ServerNit.java:67) - Greska pri obradi: java.lang.RuntimeException: Ne bi trebalo da se dodje do ovde
2025-09-03 19:07:19 [main] ERROR  (Server.java:44) - Address already in use: bind
2025-09-03 19:07:41 [Thread-0] ERROR  (ServerNit.java:67) - Greska pri obradi: java.lang.RuntimeException: Ne bi trebalo da se dodje do ovde
2025-09-03 19:13:00 [main] ERROR  (Server.java:44) - Address already in use: bind
2025-09-03 19:14:35 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-09-03 19:15:35 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-09-03 19:17:44 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-09-03 19:43:27 [Thread-0] ERROR  (ServerNit.java:67) - Greska pri obradi: java.lang.RuntimeException: Ne bi trebalo da se dodje do ovde
2025-09-05 16:26:03 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-09-06 22:22:09 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-09-06 23:13:42 [Thread-0] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-09-06 23:36:52 [Thread-1] INFO   (ServerNit.java:60) - Soket klijenta se gasi
2025-09-06 23:37:06 [Thread-2] ERROR  (ServerNit.java:67) - Greska pri obradi: java.lang.RuntimeException: Ne bi trebalo da se dodje do ovde
2025-09-06 23:41:26 [Thread-0] ERROR  (ServerNit.java:67) - Greska pri obradi: java.lang.RuntimeException: Ne bi trebalo da se dodje do ovde
2025-09-06 23:45:59 [Thread-0] ERROR  (ServerNit.java:67) - Greska pri obradi: java.lang.RuntimeException: Ne bi trebalo da se dodje do ovde
2025-09-06 23:53:35 [Thread-0] ERROR  (ServerNit.java:67) - Greska pri obradi: java.lang.RuntimeException: Ne bi trebalo da se dodje do ovde
2025-09-06 23:54:50 [Thread-0] ERROR  (ServerNit.java:67) - Greska pri obradi: java.lang.RuntimeException: Ne bi trebalo da se dodje do ovde
